accuracy,recall,f1,dual_min,hit_dual_0_80
0.6740167331300336,0.8138445777842822,0.7273559610228238,0.6740167331300336,0
0.673469387755102,0.8145985401459854,0.7276995305164319,0.673469387755102,0
0.6751114238798968,0.8074981975486661,0.7294041028980788,0.6751114238798968,0
0.6681523183986238,0.8080350620891161,0.7227231151182543,0.6681523183986238,0
0.675424192665572,0.806143146913938,0.7283199162248838,0.675424192665572,0
0.6729220423801705,0.8171979243884359,0.7249293088709147,0.6729220423801705,0
0.6676831652201111,0.8062601987835633,0.718915343915344,0.6676831652201111,0
0.6715927750410509,0.8132731771212341,0.7268470343392299,0.6715927750410509,0
0.6760497302369224,0.8117239387814034,0.7307467342561903,0.6760497302369224,0
0.6622097114707952,0.8057553956834532,0.7175732217573222,0.6622097114707952,0
0.6704980842911877,0.8095376141469778,0.7260790431617264,0.6704980842911877,0
0.6697943545234185,0.8114586378251973,0.724473151954068,0.6697943545234185,0
0.6695597779341622,0.8104862331575864,0.7236824898653067,0.6695597779341622,0
0.6686214715771366,0.8118841006030298,0.7226076711611468,0.6686214715771366,0
0.6695597779341622,0.8108426635238657,0.7225941971904949,0.6695597779341622,0
0.680819454218469,0.8174267812909807,0.7332374852960397,0.680819454218469,0
0.6741731175228712,0.8186412962687677,0.7255121533495817,0.6741731175228712,0
0.6704198920947689,0.8084084957812046,0.7250309870180703,0.6704198920947689,0
0.6660411290953163,0.7989773557341124,0.7191794332303242,0.6660411290953163,0
0.6687778559699742,0.8085948958638897,0.7224479098414363,0.6687778559699742,0
0.6780827273438111,0.8167715498316991,0.7305451927482165,0.6780827273438111,0
0.6740167331300336,0.8087082728592162,0.7277476653823549,0.6740167331300336,0
0.6678395496129487,0.8099560761346999,0.7225705329153606,0.6678395496129487,0
0.6752678082727344,0.8155955188679245,0.727117419015704,0.6752678082727344,0
0.6654155915239659,0.8109569028487947,0.7217996229113842,0.6654155915239659,0
0.6712800062553758,0.8073859522085446,0.7261951283053276,0.6712800062553758,0
0.6700289311126749,0.809765566671644,0.7198991105801141,0.6700289311126749,0
0.6703416998983501,0.7997640813919198,0.7201274561869357,0.6703416998983501,0
0.6704198920947689,0.8077373974208675,0.7234070477065424,0.6704198920947689,0
0.6583782938462741,0.8102807903729015,0.714014531648884,0.6583782938462741,0
0.6727656579873329,0.815287558685446,0.726452709327407,0.6727656579873329,0
0.6673703964344359,0.8034513015501609,0.7209027686655295,0.6673703964344359,0
0.6701853155055125,0.8111450603812018,0.7255335762623634,0.6701853155055125,0
0.664633669559778,0.8106717624577392,0.7200208890919773,0.664633669559778,0
0.6668230510595042,0.8114610673665792,0.7231498927944903,0.6668230510595042,0
0.6751896160763156,0.8145315487571702,0.7272488509520683,0.6751896160763156,0
